Time (msec);..ECT (°C);..IAT (°C);..IGN (°BTDC);..IPW (ms);..Load (mg/stroke);..MAF (kg/h);..RPM (RPM);..TPS (%);.IACV (%);.IdleFT1 (ms);.LTFT1 (%);.STFT1 (%);.V_MAF (VDC);V_O2_Front #1 (VDC);..Knock (° Cor);Innovate MTS PSB-1 CH3 (PSI);Innovate Wideband AFR (AFR Gasoline)
97084;85,7;46,1;-0,5;0,673;45,70;18,75;2309;0,4;0,54;0,00;0,14;0,00;0,82;4,80;0,00;0;20,33
97165;85,7;46,9;-0,8;0,641;43,15;17,75;2315;0,4;0,54;0,00;0,14;0,00;0,78;4,80;0,00;0;20,33
97244;85,7;46,9;0,3;0,705;48,07;19,75;2310;0,4;0,54;0,00;0,14;0,00;0,80;4,82;0,00;0;20,33
97324;85,7;46,9;-1,2;0,641;43,32;17,75;2306;0,4;0,54;0,00;0,14;0,00;0,78;4,80;0,00;0;20,33
97404;85,7;46,9;-1,2;0,646;43,49;17,75;2298;0,4;0,54;0,00;0,14;0,00;0,78;4,82;0,00;0;20,33
97484;85,7;46,9;-1,2;0,646;43,49;17,75;2297;0,4;0,54;0,00;0,14;0,00;0,78;4,82;0,00;0;20,33
97564;85,7;46,9;-2,7;0,582;38,66;15,75;2297;0,4;0,54;0,00;0,14;0,00;0,74;4,82;0,00;0;20,33
97644;85,7;46,9;-0,5;0,678;46,04;18,75;2292;0,4;0,54;0,00;0,14;0,00;0,80;4,80;0,00;0;20,33
97724;85,7;46,9;-0,5;0,678;46,04;18,75;2290;0,4;0,54;0,00;0,14;0,00;0,80;4,80;0,00;0;20,33
97804;85,7;46,9;-0,5;0,678;46,12;18,75;2287;0,4;0,54;0,00;0,14;0,00;0,80;4,80;0,00;0;20,33
97884;85,7;46,9;-0,5;0,678;46,21;18,75;2281;0,4;0,54;0,00;0,14;0,00;0,80;4,82;0,00;0;20,33
97966;85,7;46,9;-2,0;0,614;41,37;16,75;2279;0,4;0,54;0,00;0,14;0,00;0,74;4,80;0,00;0;20,33
98045;85,7;46,9;-1,2;0,651;43,92;17,75;2274;0,4;0,54;0,00;0,14;0,00;0,78;4,80;0,00;0;20,33
98125;85,7;46,9;-2,7;0,587;39,17;15,75;2268;0,4;0,54;0,00;0,14;0,00;0,74;4,80;0,00;0;20,33
98204;85,7;46,9;-0,5;0,684;46,54;18,75;2268;0,4;0,54;0,00;0,14;0,00;0,80;4,80;0,00;0;20,33
98285;85,7;46,9;-1,6;0,651;44,17;17,75;2264;0,4;0,54;0,00;0,14;0,00;0,78;4,80;0,00;0;20,33
98364;85,7;46,9;-0,8;0,684;46,63;18,75;2261;0,4;0,54;0,00;0,14;0,00;0,80;4,82;0,00;0;20,33
98443;85,7;46,9;-1,6;0,651;44,26;17,75;2259;0,4;0,54;0,00;0,14;0,00;0,80;4,82;0,00;0;20,33
98524;85,7;46,9;-2,3;0,619;41,80;16,75;2256;0,4;0,54;0,00;0,14;0,00;0,76;4,80;0,00;0;20,33
98605;85,7;46,9;-2,3;0,625;41,88;16,75;2254;0,4;0,54;0,00;0,14;0,00;0,76;4,80;0,00;0;20,33
98684;85,7;46,9;-2,3;0,625;41,97;16,75;2248;0,4;0,54;0,00;0,14;0,00;0,78;4,82;0,00;0;20,33
98765;85,0;46,9;-0,8;0,689;47,05;18,75;2243;0,4;0,54;0,00;0,14;0,00;0,80;4,80;0,00;0;20,33
98843;85,0;46,9;-3,1;0,593;39,59;15,75;2245;0,4;0,54;0,00;0,14;0,00;0,72;4,80;0,00;0;20,33
98924;85,0;46,9;-1,6;0,657;44,59;17,75;2239;0,4;0,55;0,00;0,14;0,00;0,76;4,80;0,00;0;20,33
99006;85,0;46,9;-2,3;0,625;42,22;16,75;2236;0,4;0,55;0,00;0,14;0,00;0,76;4,80;0,00;0;20,33
99085;85,0;46,9;-2,3;0,625;42,22;16,75;2233;0,4;0,55;0,00;0,14;0,00;0,76;4,80;0,00;0;20,33
99164;85,0;46,9;-3,1;0,598;39,85;15,75;2230;0,4;0,55;0,00;0,14;0,00;0,74;4,80;0,00;0;20,33
99247;85,0;46,9;-3,5;0,598;39,85;15,75;2228;0,4;0,55;0,00;0,14;0,00;0,72;4,82;0,00;0;20,33
99324;85,0;46,9;-2,0;0,662;44,93;17,75;2225;0,4;0,55;0,00;0,14;0,00;0,76;4,80;0,00;0;20,33
99405;85,0;46,9;-2,0;0,662;44,93;17,75;2223;0,4;0,55;0,00;0,14;0,00;0,78;4,80;0,00;0;20,33
99484;85,0;46,9;-2,0;0,662;45,02;17,75;2220;0,4;0,55;0,00;0,14;0,00;0,76;4,80;0,00;0;20,33
99564;85,0;46,9;-2,7;0,630;42,47;16,75;2220;0,4;0,55;0,00;0,14;0,00;0,78;4,80;0,00;0;20,33
99643;85,0;46,9;-2,7;0,630;42,56;16,75;2216;0,4;0,55;0,00;0,14;0,00;0,74;4,82;0,00;0;20,33
99724;85,0;46,9;-2,7;0,635;42,64;16,75;2212;0,4;0,55;0,00;0,14;0,00;0,78;4,80;0,00;0;20,33
99804;85,0;46,9;-2,7;0,635;42,73;16,75;2210;0,4;0,55;0,00;0,14;0,00;0,76;4,80;0,00;0;20,33
99885;85,0;46,9;-2,7;0,635;42,73;16,75;2208;0,4;0,55;0,00;0,14;0,00;0,76;4,82;0,00;0;20,33
99964;85,0;46,9;-1,2;0,700;47,82;18,75;2204;0,4;0,55;0,00;0,14;0,00;0,80;4,82;0,00;0;20,33
100045;85,0;46,9;-3,5;0,603;40,27;15,75;2203;0,4;0,55;0,00;0,14;0,00;0,74;4,80;0,00;0;20,33
100125;85,0;46,9;-2,7;0,635;42,81;16,75;2202;0,4;0,55;0,00;0,14;0,00;0,78;4,82;0,00;0;20,33
100203;85,0;46,9;-2,0;0,667;45,44;17,75;2197;0,4;0,55;0,00;0,14;0,00;0,76;4,80;0,00;0;20,33
100284;85,0;46,9;-4,6;0,539;35,44;13,75;2194;0,4;0,55;0,00;0,14;0,00;0,68;4,82;0,00;0;20,33
100366;85,0;46,9;-2,0;0,673;45,61;17,75;2190;0,4;0,55;0,00;0,14;0,00;0,78;4,80;0,00;0;20,33
100444;85,0;46,9;-2,7;0,641;43,15;16,75;2188;0,4;0,55;0,00;0,14;0,00;0,76;4,82;0,00;0;20,33
100525;85,0;46,9;-2,7;0,641;43,15;16,75;2186;0,4;0,55;0,00;0,14;0,00;0,76;4,82;0,00;0;20,33
100604;85,0;46,9;-2,3;0,673;45,78;17,75;2181;0,4;0,55;0,00;0,14;0,00;0,78;4,82;0,00;0;20,33
100684;85,0;46,9;-2,0;0,673;45,87;17,75;2180;0,4;0,55;0,00;0,14;0,00;0,76;4,80;0,00;0;20,33
100764;85,0;46,9;-2,0;0,673;45,87;17,75;2180;0,4;0,55;0,00;0,14;0,00;0,76;4,80;0,00;0;20,33
100844;85,0;46,9;-2,7;0,641;43,41;16,75;2172;0,4;0,55;0,00;0,14;0,00;0,76;4,80;0,00;0;20,33
100925;85,0;46,9;-3,5;0,609;40,86;15,75;2171;0,4;0,55;0,00;0,14;0,00;0,74;4,80;0,00;0;20,33
101004;85,0;46,9;-4,2;0,577;38,32;14,75;2173;0,4;0,55;0,00;0,14;0,00;0,72;4,80;0,00;0;20,33
101085;85,0;46,9;-3,5;0,609;40,86;15,75;2171;0,4;0,55;0,00;0,14;0,00;0,72;4,80;0,00;0;20,33
101165;85,0;46,9;-3,5;0,609;40,95;15,75;2168;0,4;0,55;0,00;0,14;0,00;0,74;4,82;0,00;0;20,33
101244;85,0;46,9;-3,5;0,614;41,12;15,75;2160;0,4;0,55;0,00;0,14;0,00;0,72;4,80;0,00;0;20,33
101325;85,0;46,9;-3,5;0,614;41,12;15,75;2162;0,4;0,55;0,00;0,14;0,00;0,76;4,80;0,00;0;20,33
101404;85,0;46,9;-1,2;0,716;48,83;18,75;2159;0,4;0,55;0,00;0,14;0,00;0,80;4,82;0,00;0;20,33
101484;85,0;46,9;-2,0;0,684;46,37;17,75;2156;0,4;0,55;0,00;0,14;0,00;0,76;4,82;0,00;0;20,33
101564;85,0;46,9;-3,5;0,614;41,20;15,75;2156;0,4;0,55;0,00;0,14;0,00;0,74;4,82;0,00;0;20,33
101644;85,0;46,9;-3,5;0,614;41,29;15,75;2152;0,4;0,55;0,00;0,14;0,00;0,72;4,82;0,00;0;20,33
101724;85,0;46,9;-3,8;0,614;41,29;15,75;2150;0,4;0,55;0,00;0,14;0,00;0,72;4,80;0,00;0;20,33
101806;85,0;46,9;-3,5;0,651;44,00;16,75;2146;0,4;0,55;0,00;0,14;0,00;0,76;4,82;0,00;0;20,33
101884;85,0;46,9;-3,5;0,651;43,92;16,75;2148;0,4;0,55;0,00;0,14;0,00;0,78;4,80;0,00;0;20,33
101965;85,0;46,9;-4,2;0,619;41,46;15,75;2141;0,4;0,55;0,00;0,14;0,00;0,72;4,80;0,00;0;20,33
102044;85,0;46,9;-4,2;0,619;41,46;15,75;2140;0,4;0,55;0,00;0,14;0,00;0,74;4,80;0,00;0;20,33
102124;85,0;46,9;-2,7;0,689;46,80;17,75;2137;0,4;0,55;0,00;0,14;0,00;0,78;4,82;0,00;0;20,33
102205;85,0;46,9;-4,2;0,619;41,54;15,75;2136;0,4;0,55;0,00;0,14;0,00;0,74;4,82;0,00;0;20,33
102285;84,2;46,9;-3,5;0,657;44,34;16,75;2130;0,4;0,55;0,00;0,14;0,00;0,76;4,80;0,00;0;20,33
102365;84,2;46,9;-3,5;0,657;44,34;16,75;2127;0,4;0,55;0,00;0,14;0,00;0,76;4,80;0,00;0;20,33
102443;84,2;46,9;-3,8;0,625;41,80;15,75;2126;0,4;0,55;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
102525;84,2;46,9;-3,8;0,625;41,88;15,75;2122;0,4;0,55;0,00;0,14;0,00;0,72;4,82;0,00;0;20,33
102604;84,2;46,9;-3,8;0,625;41,88;15,75;2120;0,4;0,55;0,00;0,14;0,00;0,72;4,80;0,00;0;20,33
102685;84,2;46,9;-3,1;0,662;44,59;16,75;2117;0,4;0,55;0,00;0,14;0,00;0,74;4,82;0,00;0;20,33
102765;84,2;46,9;-3,8;0,630;41,97;15,75;2116;0,4;0,55;0,00;0,14;0,00;0,70;4,80;0,00;0;20,33
102844;84,2;46,9;-5,0;0,598;39,51;14,75;2109;0,4;0,55;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
102925;84,2;46,9;-4,2;0,630;42,14;15,75;2108;0,4;0,55;0,00;0,14;0,00;0,74;4,82;0,00;0;20,33
103003;84,2;46,9;-3,5;0,662;44,76;16,75;2108;0,4;0,55;0,00;0,14;0,00;0,78;4,82;0,00;0;20,33
103084;84,2;46,9;-4,2;0,630;42,31;15,75;2101;0,4;0,55;0,00;0,14;0,00;0,72;4,80;0,00;0;20,33
103164;84,2;46,9;-4,2;0,630;42,31;15,75;2100;0,4;0,55;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
103246;84,2;46,9;-2,7;0,700;47,56;17,75;2100;0,4;0,55;0,00;0,14;0,00;0,78;4,82;0,00;0;20,33
103324;84,2;46,9;-4,2;0,635;42,39;15,75;2093;0,4;0,55;0,00;0,14;0,00;0,72;4,82;0,00;0;20,33
103404;84,2;46,9;-5,0;0,598;39,85;14,75;2090;0,4;0,55;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
103484;84,2;46,9;-4,2;0,635;42,56;15,75;2088;0,4;0,55;0,00;0,14;0,00;0,72;4,82;0,00;0;20,33
103565;84,2;46,9;-3,5;0,667;45,19;16,75;2089;0,4;0,55;0,00;0,14;0,00;0,76;4,82;0,00;0;20,33
103645;84,2;46,9;-4,2;0,635;42,73;15,75;2079;0,4;0,55;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
103724;84,2;46,9;-5,0;0,603;40,02;14,75;2081;0,4;0,55;0,00;0,14;0,00;0,72;4,80;0,00;0;20,33
103804;84,2;46,9;-3,5;0,673;45,44;16,75;2078;0,4;0,55;0,00;0,14;0,00;0,74;4,82;0,00;0;20,33
103884;84,2;46,9;-4,2;0,641;42,81;15,75;2076;0,4;0,55;0,00;0,14;0,00;0,72;4,82;0,00;0;20,33
103966;84,2;46,9;-4,2;0,641;42,81;15,75;2073;0,4;0,55;0,00;0,14;0,00;0,72;4,82;0,00;0;20,33
104044;84,2;46,9;-5,3;0,603;40,27;14,75;2068;0,4;0,55;0,00;0,14;0,00;0,72;4,80;0,00;0;20,33
104124;84,2;46,9;-4,6;0,641;42,98;15,75;2066;0,4;0,55;0,00;0,14;0,00;0,74;4,80;0,00;0;20,33
104204;84,2;46,9;-5,3;0,603;40,27;14,75;2066;0,4;0,55;0,00;0,14;0,00;0,72;4,82;0,00;0;20,33
104284;84,2;46,9;-5,0;0,609;40,44;14,75;2057;0,4;0,55;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
104363;84,2;46,9;-4,2;0,646;43,24;15,75;2055;0,4;0,55;0,00;0,14;0,00;0,74;4,82;0,00;0;20,33
104444;84,2;46,9;-4,2;0,646;43,32;15,75;2049;0,4;0,55;0,00;0,14;0,00;0,72;4,82;0,00;0;20,33
104525;84,2;46,9;-4,6;0,641;42,98;15,75;2066;0,4;0,55;0,00;0,14;0,00;0,74;4,82;0,00;0;20,33
104606;84,2;46,9;-4,2;0,646;43,32;15,75;2052;0,4;0,55;0,00;0,14;0,00;0,72;4,82;0,00;0;20,33
104684;84,2;46,9;-3,8;0,678;45,95;16,75;2052;0,4;0,55;0,00;0,14;0,00;0,72;4,82;0,00;0;20,33
104764;84,2;46,9;-4,2;0,646;43,58;15,75;2040;0,4;0,55;0,00;0,14;0,00;0,70;4,80;0,00;0;20,33
104844;84,2;46,9;-5,0;0,609;40,69;14,75;2047;0,4;0,55;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
104924;84,2;46,9;-3,5;0,684;46,29;16,75;2039;0,4;0,55;0,00;0,14;0,00;0,76;4,82;0,00;0;20,33
105004;84,2;46,9;-5,0;0,614;40,95;14,75;2034;0,4;0,55;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
105084;84,2;46,9;-6,4;0,545;35,44;12,75;2037;0,4;0,55;0,00;0,14;0,00;0,62;4,80;0,00;0;20,33
105164;84,2;46,9;-5,3;0,614;41,03;14,75;2031;0,4;0,55;0,00;0,14;0,00;0,68;4,82;0,00;0;20,33
105243;84,2;46,9;-5,3;0,614;41,03;14,75;2030;0,4;0,55;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
105324;84,2;46,9;-4,2;0,651;43,66;15,75;2033;0,4;0,55;0,00;0,14;0,00;0,72;4,82;0,00;0;20,33
105404;84,2;46,9;-4,6;0,651;43,83;15,75;2028;0,4;0,55;0,00;0,14;0,00;0,72;4,82;0,00;0;20,33
105485;84,2;46,9;-4,2;0,689;46,71;16,75;2020;0,4;0,55;0,00;0,14;0,00;0,72;4,82;0,00;0;20,33
105564;84,2;46,9;-5,7;0,619;41,20;14,75;2021;0,4;0,55;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
105646;84,2;46,9;-5,7;0,619;41,29;14,75;2016;0,4;0,55;0,00;0,14;0,00;0,72;4,82;0,00;0;20,33
105726;84,2;46,9;-5,7;0,619;41,37;14,75;2014;0,4;0,55;0,00;0,14;0,00;0,72;4,82;0,00;0;20,33
105804;84,2;46,9;-5,0;0,657;44,09;15,75;2013;0,4;0,55;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
105883;84,2;46,9;-6,1;0,587;38,66;13,75;2011;0,4;0,55;0,00;0,14;0,00;0,68;4,82;0,00;0;20,33
105964;84,2;46,9;-5,0;0,657;44,34;15,75;2004;0,4;0,55;0,00;0,14;0,00;0,74;4,82;0,00;0;20,33
106046;84,2;46,9;-5,7;0,619;41,54;14,75;2005;0,4;0,55;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
106127;84,2;46,9;-5,7;0,625;41,63;14,75;1999;0,4;0,55;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
106205;84,2;46,9;-5,7;0,625;41,63;14,75;1999;0,4;0,55;0,00;0,14;0,00;0,72;4,82;0,00;0;20,33
106285;84,2;46,9;-6,1;0,587;38,91;13,75;1997;0,4;0,55;0,00;0,14;0,00;0,68;4,80;0,00;0;20,33
106363;84,2;46,9;-4,6;0,662;44,51;15,75;1995;0,4;0,55;0,00;0,14;0,00;0,74;4,82;0,00;0;20,33
106445;84,2;46,9;-3,8;0,700;47,39;16,75;1993;0,4;0,55;0,00;0,14;0,00;0,76;4,82;0,00;0;20,33
106526;84,2;46,9;-5,7;0,625;41,80;14,75;1990;0,4;0,55;0,00;0,14;0,00;0,72;4,82;0,00;0;20,33
106604;84,2;46,9;-5,7;0,625;41,88;14,75;1988;0,4;0,55;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
106685;84,2;46,9;-5,7;0,630;41,97;14,75;1984;0,4;0,55;0,00;0,14;0,00;0,72;4,82;0,00;0;20,33
106765;84,2;46,9;-5,0;0,662;44,76;15,75;1985;0,4;0,55;0,00;0,14;0,00;0,72;4,82;0,00;0;20,33
106843;84,2;46,9;-6,4;0,593;39,17;13,75;1982;0,4;0,55;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
106924;84,2;46,9;-4,6;0,700;47,65;16,75;1979;0,4;0,55;0,00;0,14;0,00;0,78;4,82;0,00;0;20,33
107003;84,2;46,9;-5,7;0,630;42,14;14,75;1977;0,4;0,55;0,00;0,14;0,00;0,72;4,82;0,00;0;20,33
107084;84,2;46,9;-4,2;0,705;47,82;16,75;1972;0,4;0,55;0,00;0,14;0,00;0,74;4,82;0,00;0;20,33
107165;84,2;46,9;-5,7;0,630;42,31;14,75;1970;0,4;0,55;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
107243;83,5;46,9;-5,0;0,667;45,10;15,75;1968;0,4;0,55;0,00;0,14;0,00;0,72;4,82;0,00;0;20,33
107326;83,5;46,9;-6,4;0,598;39,51;13,75;1966;0,4;0,55;0,00;0,14;0,00;0,66;4,82;0,00;0;20,33
107403;83,5;46,9;-4,2;0,705;47,99;16,75;1967;0,4;0,56;0,00;0,14;0,00;0,76;4,82;0,00;0;20,33
107483;83,5;46,9;-5,7;0,635;42,47;14,75;1962;0,4;0,56;0,00;0,14;0,00;0,68;4,82;0,00;0;20,33
107563;83,5;46,9;-5,0;0,673;45,44;15,75;1954;0,4;0,56;0,00;0,14;0,00;0,74;4,82;0,00;0;20,33
107644;83,5;46,9;-5,3;0,673;45,44;15,75;1953;0,4;0,56;0,00;0,14;0,00;0,72;4,82;0,00;0;20,33
107723;83,5;46,9;-5,3;0,673;45,44;15,75;1955;0,4;0,56;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
107805;83,5;46,9;-4,6;0,710;48,41;16,75;1948;0,4;0,56;0,00;0,14;0,00;0,76;4,80;0,00;0;20,33
107884;83,5;46,9;-5,3;0,673;45,53;15,75;1950;0,4;0,56;0,00;0,14;0,00;0,72;4,82;0,00;0;20,33
107965;83,5;46,9;-4,6;0,716;48,66;16,75;1939;0,4;0,56;0,00;0,14;0,00;0,74;4,82;0,00;0;20,33
108045;83,5;46,9;-6,1;0,641;42,90;14,75;1941;0,4;0,56;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
108123;83,5;46,9;-5,3;0,678;45,78;15,75;1939;0,4;0,56;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
108203;83,5;47,6;-6,1;0,641;42,98;14,75;1937;0,4;0,56;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
108284;83,5;47,6;-5,3;0,678;46,04;15,75;1931;0,4;0,56;0,00;0,14;0,00;0,74;4,82;0,00;0;20,33
108364;83,5;47,6;-6,1;0,641;43,15;14,75;1931;0,4;0,56;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
108444;83,5;47,6;-5,3;0,684;46,12;15,75;1927;0,4;0,56;0,00;0,14;0,00;0,74;4,82;0,00;0;20,33
108525;83,5;47,6;-5,7;0,646;43,24;14,75;1925;0,4;0,56;0,00;0,14;0,00;0,68;4,82;0,00;0;20,33
108606;83,5;47,6;-5,7;0,646;43,32;14,75;1921;0,4;0,56;0,00;0,14;0,00;0,68;4,82;0,00;0;20,33
108685;83,5;47,6;-5,7;0,646;43,41;14,75;1918;0,4;0,56;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
108764;83,5;47,6;-4,6;0,721;49,17;16,75;1920;0,4;0,56;0,00;0,14;0,00;0,74;4,82;0,00;0;20,33
108844;83,5;47,6;-5,7;0,646;43,49;14,75;1916;0,4;0,56;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
108923;83,5;47,6;-6,8;0,609;40,61;13,75;1913;0,4;0,56;0,00;0,14;0,00;0,68;4,82;0,00;0;20,33
109004;83,5;47,6;-5,3;0,689;46,54;15,75;1909;0,4;0,56;0,00;0,14;0,00;0,74;4,82;0,00;0;20,33
109084;83,5;47,6;-6,8;0,614;40,86;13,75;1903;0,4;0,56;0,00;0,14;0,00;0,66;4,82;0,00;0;20,33
109165;83,5;47,6;-5,3;0,689;46,71;15,75;1902;0,4;0,56;0,00;0,14;0,00;0,72;4,82;0,00;0;20,33
109243;83,5;47,6;-7,6;0,577;37,98;12,75;1900;0,4;0,56;0,00;0,14;0,00;0,66;4,82;0,00;0;20,33
109323;83,5;47,6;-7,2;0,619;41,03;13,75;1895;0,4;0,56;0,00;0,14;0,00;0,68;4,82;0,00;0;20,33
109404;83,5;47,6;-6,4;0,657;44,00;14,75;1892;0,4;0,56;0,00;0,14;0,00;0,72;4,80;0,00;0;20,33
109486;83,5;47,6;-7,2;0,619;41,12;13,75;1890;0,4;0,56;0,00;0,14;0,00;0,66;4,82;0,00;0;20,33
109565;83,5;47,6;-5,7;0,700;47,05;15,75;1887;0,4;0,56;0,00;0,14;0,00;0,72;4,82;0,00;0;20,33
109643;83,5;47,6;-5,7;0,700;47,14;15,75;1883;0,4;0,56;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
109725;83,5;47,6;-7,2;0,625;41,37;13,75;1880;0,4;0,56;0,00;0,14;0,00;0,68;4,82;0,00;0;20,33
109804;83,5;47,6;-7,6;0,625;41,46;13,75;1874;0,4;0,56;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
109886;83,5;47,6;-5,7;0,700;47,31;15,75;1876;0,4;0,56;0,00;0,14;0,00;0,72;4,82;0,00;0;20,33
109965;83,5;47,6;-6,8;0,667;44,59;14,75;1867;0,4;0,56;0,00;0,14;0,00;0,72;4,82;0,00;0;20,33
110044;83,5;47,6;-6,1;0,705;47,56;15,75;1867;0,4;0,56;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
110122;83,5;47,6;-6,8;0,667;44,68;14,75;1863;0,4;0,56;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
110204;83,5;47,6;-7,2;0,630;41,80;13,75;1858;0,4;0,56;0,00;0,14;0,00;0,68;4,82;0,00;0;20,33
110284;83,5;47,6;-6,4;0,667;44,85;14,75;1858;0,4;0,56;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
110363;83,5;47,6;-7,2;0,635;41,97;13,75;1852;0,4;0,56;0,00;0,14;0,00;0,66;4,82;0,00;0;20,33
110443;83,5;47,6;-6,4;0,673;44,93;14,75;1852;0,4;0,56;0,00;0,14;0,00;0,68;4,82;0,00;0;20,33
110525;83,5;47,6;-5,7;0,710;48,16;15,75;1844;0,4;0,56;0,00;0,14;0,00;0,74;4,80;0,00;0;20,33
110603;83,5;47,6;-7,2;0,635;42,22;13,75;1841;0,4;0,56;0,00;0,14;0,00;0,68;4,82;0,00;0;20,33
110684;83,5;47,6;-6,4;0,678;45,27;14,75;1840;0,4;0,56;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
110763;82,7;47,6;-5,7;0,716;48,32;15,75;1838;0,4;0,56;0,00;0,14;0,00;0,72;4,82;0,00;0;20,33
110844;82,7;47,6;-6,8;0,678;45,44;14,75;1831;0,4;0,56;0,00;0,14;0,00;0,74;4,80;0,00;0;20,33
110923;82,7;47,6;-6,8;0,678;45,36;14,75;1835;0,4;0,56;0,00;0,14;0,00;0,68;4,82;0,00;0;20,33
111002;82,7;47,6;-6,8;0,678;45,61;14,75;1825;0,4;0,56;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
111084;82,7;47,6;-6,8;0,678;45,61;14,75;1824;0,4;0,56;0,00;0,14;0,00;0,72;4,82;0,00;0;20,33
111163;82,7;47,6;-7,6;0,641;42,64;13,75;1821;0,4;0,56;0,00;0,14;0,00;0,68;4,82;0,00;0;20,33
111244;82,7;47,6;-6,8;0,684;45,87;14,75;1814;0,4;0,56;0,00;0,14;0,00;0,68;4,82;0,00;0;20,33
111325;82,7;47,6;-8,3;0,603;39,68;12,75;1818;0,4;0,56;0,00;0,14;0,00;0,64;4,82;0,00;0;20,33
111403;82,7;47,6;-7,6;0,646;43,07;13,75;1806;0,4;0,56;0,00;0,14;0,00;0,66;4,82;0,00;0;20,33
111483;82,7;47,6;-6,8;0,684;46,04;14,75;1809;0,4;0,56;0,00;0,14;0,00;0,72;4,80;0,00;0;20,33
111563;82,7;47,6;-7,6;0,646;43,07;13,75;1806;0,4;0,56;0,00;0,14;0,00;0,66;4,82;0,00;0;20,33
111644;82,7;47,6;-7,6;0,651;43,32;13,75;1795;0,4;0,56;0,00;0,14;0,00;0,68;4,82;0,00;0;20,33
111725;82,7;47,6;-7,2;0,651;43,24;13,75;1799;0,4;0,56;0,00;0,14;0,00;0,68;4,82;0,00;0;20,33
111805;82,7;47,6;-7,2;0,694;46,54;14,75;1790;0,4;0,56;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
111884;82,7;47,6;-7,6;0,651;43,49;13,75;1788;0,4;0,56;0,00;0,14;0,00;0,66;4,82;0,00;0;20,33
111965;82,7;47,6;-7,6;0,651;43,41;13,75;1791;0,4;0,56;0,00;0,14;0,00;0,68;4,82;0,00;0;20,33
112044;82,7;47,6;-6,4;0,737;49,94;15,75;1780;0,4;0,56;0,00;0,14;0,00;0,72;4,80;0,00;0;20,33
112124;82,7;47,6;-7,2;0,694;46,71;14,75;1782;0,4;0,56;0,00;0,14;0,00;0,68;4,80;0,00;0;20,33
112204;82,7;47,6;-7,6;0,657;43,75;13,75;1775;0,4;0,56;0,00;0,14;0,00;0,68;4,82;0,00;0;20,33
112284;82,7;47,6;-7,2;0,700;47,05;14,75;1771;0,4;0,56;0,00;0,14;0,00;0,68;4,82;0,00;0;20,33
112364;82,7;47,6;-7,9;0,657;43,92;13,75;1769;0,4;0,56;0,00;0,14;0,00;0,66;4,82;0,00;0;20,33
112443;82,7;47,6;-7,9;0,662;44,09;13,75;1762;0,4;0,56;0,00;0,14;0,00;0,66;4,82;0,00;0;20,33
112526;82,7;47,6;-7,9;0,657;43,92;13,75;1770;0,4;0,56;0,00;0,14;0,00;0,66;4,82;0,00;0;20,33
112606;82,7;47,6;-7,6;0,705;47,48;14,75;1755;0,4;0,56;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
112683;82,7;47,6;-7,6;0,705;47,48;14,75;1753;0,4;0,56;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
112764;82,7;47,6;-8,3;0,662;44,34;13,75;1753;0,4;0,56;0,00;0,14;0,00;0,66;4,82;0,00;0;20,33
112845;82,7;47,6;-8,7;0,625;41,37;12,75;1745;0,4;0,56;0,00;0,14;0,00;0,64;4,82;0,00;0;20,33
112924;82,7;47,6;-7,6;0,705;47,73;14,75;1746;0,4;0,56;0,00;0,14;0,00;0,68;4,80;0,00;0;20,33
113006;82,7;47,6;-8,3;0,667;44,68;13,75;1738;0,4;0,56;0,00;0,14;0,00;0,68;4,82;0,00;0;20,33
